NOC ,NVDA,LMT ,DXC ,RTN ,STZ ,CTAS ,MSCI ,HRS ,HII,UNH,GD,AVGO,FISV,BA,ADBE,SPGI,GPN,ALGN,EA,CME ,ETFC,PGR ,NFLX ,NDAQ ,AMZN,TTWO ,FB ,IDXX ,TSS UN,WM UN,MA UN,AOS,ITW,MAR,MMC,CBOE,HUM,SYK,ANTM ,TDG,LRCX ,RSG ,MSFT ,V ,BSX ,BDX ,DPS ,LUV,ATVI
114.097,18.137,147.623,15.566,89.714,81.491,59.319,41.456,69.493,96.434,74.895,109.592,66.94,30.475,122.631,64.09,77.74,34.582,53.89,34.73,58.642,19.66,22.634,59.653,35.461,307.19,19.47,62.87,64.915,29.312,40.103,74.203,22.84,79.793,58.537,46.526,45.748,121.013,80.895,101.193,140.26,61.424,32.121,36.704,50.443,12.97,110.779,51.603,26.421,20.146
114.82,18.156,148.19,15.648,89.75,81.491,59.319,41.552,69.65,96.472,75.486,109.592,67.09,30.39,122.134,64.17,77.664,34.587,53.37,34.95,58.039,19.7,22.653,60.459,35.564,306.78,19.59,63.34,65.385,29.525,40.017,74.173,22.98,80.059,58.756,46.821,45.529,121.83,80.962,101.774,140.348,61.338,32.085,36.731,50.469,13.05,111.669,52.692,26.576,20.127
116.154,18.233,149.821,15.666,90.328,81.035,59.863,41.982,70.349,97.121,74.82,111.934,67.334,30.535,123.479,65.47,78.503,34.408,53.56,34.78,57.419,19.87,22.807,61.193,35.135,323.57,19.67,63.19,65.485,29.718,39.954,74.679,23.087,80.564,59.318,46.748,45.891,120.964,81.198,100.491,140.208,61.775,32.347,37.542,50.658,13.18,111.758,53.083,26.499,20.107
116.454,18.3,150.577,15.772,90.529,80.52,60.225,42.47,71.139,97.779,74.942,111.879,67.109,30.6,124.77,66.91,79.81,34.946,53.37,34.85,58.068,20.74,22.962,61.447,35.051,329.67,19.55,62.5,65.675,30.065,40.071,75.291,23.339,81.318,59.832,47.061,46.329,122.939,80.99,99.839,143.593,61.756,32.61,37.788,50.844,13.13,112.219,53.11,26.8,20.311
116.886,18.32,151.397,15.8,90.273,80.152,60.74,42.862,71.323,98.485,74.783,111.684,67.259,30.62,124.508,66.93,80.325,35.454,53.15,34.91,58.725,21.15,22.889,60.441,35.153,327.5,19.79,62.88,65.395,29.949,40.316,74.698,23.843,81.823,59.803,47.236,46.329,121.966,80.933,99.04,144.635,61.966,32.927,37.597,50.743,12.76,113.226,53.146,26.664,20.67
116.22,18.416,150.731,15.924,89.42,80.481,60.693,42.747,71.241,97.875,74.829,111.87,67.324,30.42,123.867,66.96,80.496,35.454,52.47,35.7,58.242,20.83,22.725,61.184,34.613,332.41,20.24,65.77,65.34,29.891,40.334,75.184,23.769,81.695,59.689,47.153,45.31,123.095,80.555,99.435,143.475,62.128,33.172,37.451,51.142,12.84,112.398,53.019,26.508,20.826
114.802,18.656,148.199,15.911,88.421,80.899,60.387,42.939,71.167,96.367,75.167,110.99,67.221,30.225,121.024,67.46,80.773,35.345,51.6,35.51,58.6,20.48,22.889,61.429,34.126,335.2,20.18,65.78,65.97,29.631,39.917,74.708,23.713,81.502,58.804,47.199,45.767,123.435,80.233,101.297,143.343,62.337,33.217,37.223,50.767,12.87,112.031,52.837,26.168,20.855
112.256,18.772,146.497,15.711,87.523,80.326,60.139,42.805,70.137,94.574,74.833,109.684,67.231,29.77,119.3,66.56,80.01,35.27,50.81,35.23,58.958,20.02,22.907,60.35,34.435,325.91,19.85,64.29,65.51,29.312,39.736,73.59,23.4,80.693,58.499,46.692,46.881,121.83,79.305,100.752,141.205,62.423,33.226,36.968,50.55,12.8,111.222,52.874,24.983,20.7
113.449,18.791,147.758,15.834,88.522,80.123,60.206,42.881,69.889,94.288,74.588,110.314,66.912,29.955,119.391,66.82,79.495,35.638,50.78,35.68,59.423,20.17,22.998,61.101,34.37,326.27,20.45,64.5,65.49,29.428,39.836,73.804,23.311,81.033,58.432,46.84,47.785,121.266,78.983,100.545,142.131,62.595,33.253,37.56,50.436,12.8,110.695,52.81,25.547,20.787
114.163,18.733,148.749,15.779,88.99,80.908,60.187,42.814,69.668,93.897,73.476,110.37,66.406,29.76,119.616,67.62,78.932,35.255,50.95,35.7,58.966,20.42,23.189,61.466,34.201,327.62,20.63,64.19,65.145,29.032,39.827,72.998,23.176,80.491,58.661,46.766,47.833,119.7,80.091,99.811,143.158,63.347,33.217,37.806,50.185,12.92,111.241,53.651,25.352,20.806
113.722,18.858,147.938,15.901,87.826,81.374,60.511,43.484,69.622,94.259,73.636,110.277,67.243,29.835,119.535,67.54,78.704,35.13,51.06,36.79,59.981,22,23.189,63.379,34.856,325.62,21.08,64.4,65.36,29.245,40.071,72.871,23.246,80.84,59.451,47.098,48.842,119.583,79.324,99.773,142.459,63.49,33.453,37.97,50.321,12.6,110.78,53.304,25.867,21.175
114.05,18.839,147.533,15.921,87.743,83.402,60.588,43.14,69.512,93.362,74.616,110.777,66.999,30.09,119.562,73.08,79.18,34.971,51.83,37.15,60.114,21.87,23.298,64.097,35.455,334.38,21.22,65.6,65.675,29.691,40.107,73.007,23.218,81.244,60.089,47.964,47.88,121.461,79.92,99.952,144.211,63.395,33.661,37.943,50.426,12.64,111.485,55.04,25.906,21.185
114.886,18.406,147.902,15.954,87.844,83.955,60.922,42.958,69.438,92.857,75.841,111.147,66.726,30.1,119.869,72.95,78.961,35.32,52.16,37.07,59.656,21.28,23.553,63.056,35.118,327,21.46,64.34,65.35,29.546,40.171,72.181,23.246,81.676,60.327,47.78,47.081,123.134,81.066,101.307,143.63,62.966,33.842,37.816,50.204,12.66,111.316,54.994,26.304,21.389
115.938,18.204,148.983,16.019,88.687,84.877,61.151,42.633,69.696,92.676,76.688,110.694,67.328,30.205,119.219,72.61,78.875,35.594,52.39,37.14,59.673,21.24,23.444,62.883,35.352,324.2,21.45,64.5,65.97,29.875,40.406,71.734,23.143,82.136,60.508,48.066,46.529,123.688,81.482,102.116,145.179,63.176,34.041,37.97,50.006,12.71,111.467,54.867,26.508,21.369
115.074,17.993,147.677,16.031,87.826,85.478,60.273,42.9,69.539,91.874,76.764,109.944,67.018,30.155,118.091,72.89,79.133,35.833,52.51,36.9,60.039,20.97,23.298,62.789,36.372,327.24,21.52,65.37,66.31,29.788,40.189,72.055,23.087,81.511,60.727,48.02,46.862,123.854,80.706,102.21,143.343,64.376,33.878,38.253,50.001,12.62,111.495,54.218,26.149,21.457
113.261,17.714,146.38,15.996,86.359,85.43,59.653,42.499,69.015,89.575,76.999,108.045,66.481,29.98,116.557,72.38,79.104,35.823,52.74,36.36,58.858,20.85,23.153,62.337,35.296,324.16,21.28,65.72,67.19,29.807,40.171,70.655,23.003,81.079,60.527,47.761,46.091,123.61,80.204,101.514,141.297,63.328,33.842,38.034,49.6,12.58,110.94,53.523,25.877,21.263
113.355,17.896,146.326,16.011,86.799,85.915,60.073,42.642,68.997,89.804,77.564,108.536,67.384,30.305,114.671,72.44,78.732,35.977,54.05,36.51,58.783,20.95,23.035,63.459,35.128,327.44,21.65,67.44,67.44,30.175,40.252,70.986,23.11,81.437,60.384,47.973,46.395,125.439,80.933,102.295,141.221,63.433,34.105,38.289,49.903,12.7,112.2,53.477,26.197,21.399
113.074,17.656,145.966,15.809,86.222,85.478,59.767,42.518,69.447,89.28,77.517,108.314,66.754,30.31,115.537,72.85,78.875,35.898,55.13,36.27,58.633,20.96,22.925,62.801,35.577,325.69,21.77,67.13,67.085,30.175,40.234,70.723,22.849,81.207,60.917,47.78,46.586,124.591,80.377,101.711,141.247,63.357,34.177,38.007,49.879,12.63,112.605,53.56,26.285,21.166
113.327,17.675,146.551,15.754,86.515,85.362,60.12,43.226,69.879,89.89,77.244,108.795,66.735,30.19,116.006,72,79.342,36.132,56.32,35.89,58.567,21.21,22.971,63.154,35.783,324.57,22.38,67.6,66.855,30.456,40.596,71.336,23.054,81.761,60.908,47.817,46.729,124.211,79.769,101.175,140.927,63.785,34.779,38.49,49.956,12.76,112.539,53.24,26.363,21.282
112.35,17.829,144.777,15.814,85.09,85.507,60.616,43.847,69.668,90.234,77.009,107.916,67.798,30.16,114.824,72.36,79.18,36.296,56.04,35.87,59.008,21.26,23.062,62.943,36.138,324.78,22.24,67.29,66.785,30.417,40.497,71.404,23.148,80.846,61.022,47.761,46.843,124.513,80.102,101.232,140.834,64.386,34.633,37.989,50.297,12.77,111.316,53.541,26.091,21.651
113.102,18.031,144.696,16.009,85.874,85.75,61.084,44.517,69.898,90.949,77.141,108.4,69.642,30.605,115.654,73.01,79.915,36.62,57.36,36.41,59.041,21.66,23.171,67.586,36.803,332.39,22.72,68.06,68.355,30.901,40.587,73.406,23.232,80.671,61.564,47.983,46.624,126.044,81.223,101.956,141.769,65.377,34.788,38.144,51.142,12.99,112.709,53.916,26.936,21.894
112.454,17.964,143.2,16.011,85.293,87.758,60.96,44.488,69.558,89.871,77.706,107.516,69.915,30.35,115.176,72.76,79.915,36.306,56.79,36.76,59.099,22.14,22.925,66.677,37.102,332.85,22.66,66.45,67.755,30.805,40.261,74.057,22.919,80.523,62.221,47.623,46.1,126.346,81.128,103.781,141.811,65.453,34.496,38.171,51.283,13.13,112.793,53.907,26.683,21.816
113.815,18.127,144.029,16.079,85.985,88.437,61.408,45.272,70.063,89.709,78.516,108,70.724,30.54,115.979,73.57,80.582,36.774,57.14,36.92,60.18,22.77,22.88,67.479,37.373,337.49,22.77,66.29,68.205,31.047,40.479,74.582,23.124,80.976,62.412,47.946,46.129,126.94,81.346,103.63,141.626,65.748,34.588,38.08,51.682,13.11,113.029,53.989,26.916,22.01
112.801,17.983,142.588,15.976,85.127,88.049,60.95,45.023,67.792,89.222,77.451,107.748,70.113,30.42,116.503,72.68,79.533,36.585,56.12,36.16,59.997,22.45,22.816,65.803,37.158,333.55,22.48,65.29,67.505,31.037,40.325,74.144,22.532,80.736,62.707,47.752,45.977,125.049,81.28,102.662,141.061,65.367,34.597,38.253,51.736,13.02,113.113,53.779,26.392,21.933
112.087,17.839,141.606,15.746,84.122,87.584,60.578,44.44,67.507,87.963,77.178,106.864,69.04,30.43,114.427,71.14,78.818,36.421,55.11,35.29,59.091,21.79,22.889,63.579,36.419,323.81,22.15,62.76,66.985,30.872,40.379,73.667,22.592,80.172,61.802,47.817,45.091,124.211,79.731,102.972,139.209,66.377,34.433,38.062,51.383,13,112.709,53.386,25.935,21.661
112.51,18.377,142.255,15.839,84.73,87.438,60.693,44.297,67.461,87.801,77.941,107.627,69.83,30.48,114.427,71.57,78.484,36.59,55.06,35.52,59.531,21.51,22.907,63.286,36.606,329.97,22.35,64.97,67.15,30.959,40.053,74.582,22.55,80.089,62.278,47.863,45.339,124.494,79.779,104.298,139.807,68.139,34.04,37.961,51.598,13.02,112.417,53.514,26.431,21.865
112.623,18.281,142.48,15.691,84.952,87.244,60.254,43.924,67.35,88.163,77.319,107.543,68.814,30.455,114.427,71.7,77.874,36.311,54.46,35.85,58.326,21.43,22.298,62.65,36.119,327.92,22.29,64.87,66.695,30.688,39.999,73.453,22.228,79.083,62.421,47.956,44.615,123.889,79.494,104.195,139.445,67.73,33.822,37.98,51.45,13.1,111.852,53.861,26.489,21.787
114.266,18.32,144.398,15.693,85.745,86.807,59.681,44.077,67.176,87.868,78.064,108.772,68.861,30.61,115.6,72.26,78.208,36.421,54.09,35.97,58.625,21.67,22.216,62.851,36.597,346.2,22.29,66.34,66.805,30.669,40.144,73.803,22.205,79.314,61.898,48.382,44.682,124.201,79.817,104.327,141.104,68.149,33.749,38.344,51.799,13.29,112.313,53.953,26.654,21.787
114.895,18.55,145.749,15.688,86.667,87.225,60.33,44.344,67.258,88.488,79.382,108.614,69.652,30.755,116.891,72.88,79.037,36.844,54.31,36.55,59.282,21.42,22.198,64.654,37.654,355.32,22.42,67.9,67.645,30.882,40.198,75.263,22.419,79.582,62.183,48.484,45.377,125.273,79.275,106.443,142.914,68.244,33.767,38.39,52.761,13.03,112.426,54.181,26.809,21.933
115.656,18.627,146.479,15.691,87.221,85.973,59.958,44.364,67.286,88.593,79.034,109.387,69.068,30.95,116.512,72.29,79.428,36.67,53.91,36.18,59.282,21.3,22.189,64.156,37.458,354.44,22.32,67.17,66.405,30.737,40.298,76.227,22.242,79.702,61.86,48.123,44.93,125.41,78.601,106.086,142.358,67.787,33.776,38.672,52.94,12.85,112.003,54.272,27.101,22.088
115.694,18.608,145.515,15.869,87.285,84.644,61.542,44.603,67.626,87.515,78.902,109.387,69.285,31.02,114.996,72.38,78.799,36.346,53.92,37.12,59.066,21.12,22.225,63.491,37.71,355.9,22.48,67.66,65.715,30.853,40.424,76.217,22.256,79.674,61.612,48.225,44.511,124.23,78.173,105.531,142.021,67.787,34.004,40.157,53.152,12.87,112.003,54.236,27.227,22.35
115.102,18.56,145.317,15.964,86.843,83.644,60.53,44.249,67.038,86.303,80.174,108.074,67.638,30.975,113.606,71.39,77.645,35.514,52.26,37.06,59.157,20.68,21.971,62.766,38,352.45,22.09,66.41,65.1,30.282,39.899,74.348,21.752,78.243,60.336,47.872,45.834,127.876,77.623,106.716,140.455,67.377,33.593,40.567,52.009,12.46,110.657,53.834,26.722,21.913
116.332,17.733,146.362,15.971,87.488,84.964,61.093,44.88,67.81,87.811,80.56,109.508,70.555,31.435,115.194,72.55,78.713,36.251,52.57,38.38,60.263,21.4,21.971,63.453,38.356,358.66,23.22,68.42,65.625,30.737,40.234,75.428,21.901,78.667,61.783,48.289,46.605,129.27,78.05,108.118,142.745,68.301,33.776,40.713,52.562,12.67,111.608,54.336,27.013,22.263
117.506,17.839,146.803,15.899,88.383,84.586,60.836,44.65,67.838,88.039,80.127,110.169,70.95,31.325,115.79,71.96,77.988,36.381,51.62,38.42,61.028,21.35,22.034,64.564,38.421,359.76,23.22,69.4,64.98,30.582,40.27,75.282,21.934,78.963,61.85,48.011,47.205,129.68,77.508,107.647,144.741,68.549,33.922,40.849,52.328,12.55,110.883,53.797,26.868,22.127
118.83,17.762,151.208,16.184,89.342,84.964,61.418,44.89,67.516,88.755,81.059,110.355,70.922,31.33,117.089,72.26,78.704,36.764,52.62,38.42,62.018,21.09,21.989,61.584,38.786,360.84,23.35,69.27,65.775,30.911,40.298,76.178,23.577,79.203,62.935,48.215,45.767,130.206,77.793,108.485,146.501,68.197,33.904,40.84,52.815,12.85,111.26,53.624,27.246,22.272
118.906,17.387,151.415,16.264,87.968,84.537,61.084,44.775,67.231,88.946,80.956,112.384,69.266,31.19,114.355,72.04,79.257,36.774,53.12,36.04,62.276,21.27,21.943,61.129,38.506,358.14,22.95,71.29,66.755,31.231,40.089,75.662,23.297,79.018,63.278,48.577,46.119,129.719,77.717,108.598,144.657,67.33,33.785,40.877,52.801,13.02,111.608,53.413,28.043,22.447
120.136,17.416,153.1,16.241,86.289,84.654,61.16,45.052,67.47,89.098,80.711,113.082,68.212,31.39,112.27,72.8,77.845,36.201,53.23,36.84,62.675,20.73,22.116,60.769,39.507,358.61,23.3,74.98,66.525,31.386,40.117,75.497,23.096,78.843,63.621,48.855,46.386,129.563,76.749,108.419,143.739,66.596,33.794,40.448,53.169,13.26,111.495,55.735,27.858,22.515
119.798,17.108,153.163,16.211,84.924,83.984,60.597,44.756,66.854,89.098,79.769,112.766,65.776,31.335,111.187,72.62,78.074,35.758,56.36,36.04,62.417,20.38,21.998,60.266,39.638,324.01,23.51,75.19,64.53,31.231,39.926,73.725,23.129,78.631,63.183,47.659,46.481,125.322,76.416,106.782,143.31,66.224,34.086,40.539,51.266,13.11,111.382,56.265,28.402,22.321
120.014,17.041,153.127,16.154,86.04,83.509,60.635,44.689,66.559,89.318,80.777,112.151,66.331,31.175,111.061,72.7,78.198,35.594,54.72,35.09,62.492,20.5,21.971,60.666,40.087,320.41,23.45,74.92,64.7,31.308,39.736,74.153,22.672,78.252,62.992,47.4,46.843,127.642,76.084,108.72,144.11,65.862,34.004,40.057,51.135,12.97,111.805,56.448,28.373,22.69
118.68,17.098,152.523,16.094,85.311,83.577,60.216,44.373,62.678,88.698,79.382,110.941,65.738,31.18,110.393,72.27,77.225,35.738,54.72,34.34,62.792,20.98,21.68,60.611,40.096,320,23.07,73.71,64.135,31.308,41.275,73.861,22.277,77.098,62.535,48.197,46.395,124.318,76.207,105.879,143.141,65.548,34.405,39.984,50.963,12.89,111.843,55.479,27.888,22.292
118.192,17.387,153.289,16.074,85.431,82.121,60.483,44.526,63.874,88.774,78.139,110.969,66.331,31.275,110.366,71.89,77.874,35.2,55.54,34.5,63.066,21.69,21.534,62.051,40.143,322.51,23.04,74.68,63.355,31.298,41.103,73.881,22.277,77.643,62.269,48.104,46.748,117.318,76.388,105.804,143.857,64.681,34.615,39.701,51.097,13.14,112.332,54.556,28.014,22.224
115.769,16.829,150.397,15.611,83.725,80.782,59.72,43.273,62.789,86.733,76.349,108.698,65.268,30.835,108.732,69.25,76.501,34.512,54.21,33.6,61.494,21.02,21.316,60.389,39.479,312.99,22.38,72.65,62.24,30.988,40.642,72.168,21.939,76.054,61.603,47.048,46.138,114.696,75.78,103.301,141.39,66.691,34.597,39.319,50.369,12.78,109.378,53.706,27.47,21.729
116.379,17.012,150.532,15.676,84.666,81.102,59.72,42.422,62.945,86.246,76.764,109.266,66.265,30.72,108.642,68.94,75.595,34.512,53.42,33.71,61.694,20.75,21.116,60.771,39.273,307.06,22.39,72.36,62.335,30.95,40.207,72.976,22.108,75.768,61.764,46.89,47.319,115.817,75.998,104.421,142.847,66.682,34.46,39.045,50.56,12.59,109.227,53.651,27.616,21.787
115.853,16.973,151.586,15.711,84.444,81.384,61.046,42.604,63.533,85.178,77.498,109.126,67.112,30.705,108.236,68.77,75.957,34.552,53.96,34.18,61.685,20.94,21.298,60.386,39.554,313.65,22.34,73.51,63.16,31.085,40.334,73.657,22.31,76.479,62.821,46.816,46.833,117.338,76.549,104.985,143.082,66.529,34.579,39.51,50.643,12.81,109.98,53.98,27.616,21.952
115.581,16.983,150.361,15.603,84.463,80.714,60.635,42.068,63.543,85.817,76.293,108.307,65.964,30.425,109.445,68.97,74.822,33.944,54.14,34.13,61.253,20.71,21.234,60.407,39.002,312.32,21.97,72.69,62.88,30.843,40.289,73.19,22.432,76.378,61.793,46.658,47.262,116.509,75.989,103.894,147.444,66.053,34.615,39.246,50.257,12.88,108.992,53.953,27.324,21.709
113.618,16.964,146.866,15.538,82.572,81.432,60.092,42.221,63.442,85.283,76.773,106.817,66.124,30.635,107.448,68.23,74.632,33.865,54.26,34.27,61.203,21.01,21.298,61.471,39.039,313.89,20.57,72.47,63.105,30.582,40.044,73.346,22.23,76.433,61.412,47.224,47.738,117.055,75.827,104.741,145.246,66.425,34.725,38.936,50.292,12.85,108.982,55.004,27.314,22.282
112.98,16.791,146.776,15.346,82.489,80.831,60.206,41.982,62.743,88.869,74.663,106.482,65.503,30.41,108.81,67.83,74.336,33.89,53.54,33.31,60.895,20.57,21.225,64.239,38.814,311.45,20.51,73.17,63.135,30.504,39.881,72.08,22.019,76.673,61.155,47.001,47.785,113.058,75.286,100.931,146.526,64.49,34.898,39.382,49.898,12.26,108.004,54.784,27.256,21.748
115.384,18.272,149.343,14.387,84.5,81.879,61.437,42.078,63.589,90.491,75.473,109.061,66.256,30.695,109.527,68.39,74.908,34.358,54.11,34.29,61.004,21.3,21.561,63.693,38.955,316.8,20.9,73.06,63.94,30.543,40.904,73.161,22.737,78.113,61.822,47.622,48.242,115.144,75.818,102.144,146.055,65.1,35.308,39.355,50.237,12.33,109.481,55.205,27.47,21.884
115.975,18.175,149.659,14.663,84.315,82.519,62.009,42.623,63.193,91.607,75.238,109.675,66.622,30.835,109.681,68.97,75.051,34.617,54.27,35.07,61.02,21.51,21.543,64.506,39.273,318.33,20.95,73.44,62.95,30.388,40.995,73.608,22.611,78.187,62.564,47.659,48.242,114.296,75.571,101.025,146.804,65.901,35.098,39.355,50.266,12.26,109.735,55.378,27.82,22.136
115.543,18.175,149.325,14.51,84.288,83.179,62.267,42.652,63.212,91.455,75.567,109.117,66.933,30.76,109.382,68.79,74.574,34.443,53.76,35.55,60.887,21.28,21.643,63.773,38.908,319.32,21.16,72.83,63.325,30.175,41.176,73.608,22.347,78.464,62.421,47.668,47.938,114.706,75.609,102.219,146.265,65.281,35.254,39.647,50.199,12.37,109.876,55.205,27.878,22.146
117.544,18.281,152.307,14.643,86.372,83.324,62.496,42.958,63.892,94.65,76.783,110.885,67.704,31,110.753,69.79,75.299,35.27,54.75,36.41,61.162,21.34,22.007,64.504,39.338,326.28,21.65,73.77,63.795,30.349,41.375,74.261,22.451,79.406,63.354,47.984,48.099,116.499,76.711,103.809,148.816,65.558,35.445,40.157,50.856,12.48,110.789,55.223,28.422,22.34
117.403,18.079,152.676,14.705,86.16,83.024,62.486,43.149,63.451,95.585,77.075,110.885,69.463,31.185,112.687,70.05,75.623,35.41,54.71,36.59,61.203,21.49,22.271,64.41,39.516,333.21,22.07,74.3,63.65,30.475,41.511,74.017,22.714,80.08,64.03,47.974,48.023,117.114,76.872,105.813,149.305,65.377,35.545,40.33,51.118,12.58,111.09,55.314,28.898,22.632
117.271,18.31,152.37,14.718,86.197,84.867,62.372,43.197,63.478,95.118,76.745,111.09,70.357,31.36,111.824,70.07,75.766,35.38,54.35,36.14,61.012,21.35,22.334,65.584,39.413,333.63,21.7,73.63,63.17,30.049,41.484,73.2,22.643,80.348,64.135,47.826,48.651,117.426,76.445,105.154,150.281,66.358,35.637,40.804,50.558,12.46,110.347,55.205,28.907,22.68
119.018,18.56,154.496,14.92,87.442,84.411,62.801,43.685,64.039,96.768,77.564,112.803,70.903,31.76,113.477,71.06,76.243,35.669,54.95,36.67,61.386,21.64,22.443,66.571,39.629,334.53,22,74.59,63.685,30.727,41.728,74.718,23.019,81.225,64.411,48.095,49.261,118.868,77.252,105.738,151.704,67.33,35.6,41.095,51.551,12.64,110.94,55.598,29.937,22.593
119.281,18.71,155.045,14.973,87.682,85.333,62.858,43.637,64.49,98.056,78.629,113.389,71.138,31.96,114.021,72.05,75.69,35.844,55.14,37.01,61.137,21.76,22.462,66.879,39.76,335.13,22.15,75.29,64.39,30.65,41.945,74.358,23.212,81.696,65.051,48.326,49.051,119.843,77.879,106.885,151.898,67.749,35.81,41.554,51.715,12.59,111.241,55.881,29.927,22.34
120.371,18.594,157.909,15.013,89.158,85.022,62.925,43.857,64.794,98.123,78.591,114.944,71.853,32.15,115.628,71.02,75.433,35.868,55.09,37.56,61.685,21.8,22.471,67.456,39.984,335.78,22.08,74.81,62.42,30.388,42.262,74.348,23.151,82.305,65.442,48.336,48.566,120.058,77.793,106.368,154.55,68.244,36.029,41.205,52.003,12.6,110.695,55.68,30.725,22.408
120.239,18.42,157.72,15.123,89.084,84.857,62.877,44.163,65.345,98.666,78.911,115.13,71.749,32.11,115.765,71.73,75.785,35.908,54.49,37.76,62.076,22.16,22.689,67.436,40.003,332.91,22.42,74.57,61.195,30.679,42.28,74.932,23,82.231,65.347,48.438,48.556,120.35,78.753,106.415,155.704,68.597,36.074,41.453,51.895,12.66,110.591,55.881,30.404,22.486
119.835,18.43,157.765,14.963,89.084,84.634,62.705,44.191,65.318,98.17,78.921,115.288,71.693,32.115,115.728,72.04,75.345,35.958,54.29,38.16,62.259,22.4,22.543,68.456,40.022,331.59,22.33,74.57,61.55,30.514,42.036,74.436,22.949,81.714,65.356,48.336,48.604,120.097,78.031,106.18,155.721,68.13,35.883,41.389,51.977,12.49,110.065,55.278,31.017,22.457
120.23,18.459,159.008,15.005,89.536,84.644,63.02,44.258,65.143,98.418,79.354,115.819,71.279,32.265,116.518,71.82,76.369,36.068,55.22,37.62,62.916,22.68,22.725,68.704,40.667,334.02,22.06,75.02,62.255,30.572,42.09,74.387,23.043,82.01,65.652,48.669,50.498,121.101,78.781,106.509,158.786,68.387,35.856,41.407,51.96,12.46,110.526,55.717,31.28,22.369
119.525,18.787,159.08,15.025,89.112,84.634,62.982,44.698,65.419,97.789,80.183,115.8,71.458,32.22,116.763,71.53,76.867,36.128,56.61,37.56,63.507,22.57,22.698,68.48,40.817,341.83,22.31,75.96,62.435,30.746,42.163,74.942,23.057,81.631,65.872,48.623,51.298,121.91,78.705,107.873,158.222,67.635,35.91,41.26,52.131,12.44,110.78,55.643,31.066,22.34
119.854,18.575,158.999,15.113,88.697,84.692,62.801,44.125,65.051,98.448,81.37,115.419,71.646,32.085,116.4,71.55,77.145,36.058,55.5,37.22,63.59,22.28,22.671,67.814,40.91,343.18,22.7,74.63,62,30.398,42.516,74.591,23.076,81.696,65.767,48.743,50.543,124.123,78.211,108.917,158.449,67.901,35.947,41.132,52.227,12.38,109.942,56.503,31.368,22.515
119.816,18.729,158.01,15.008,88.586,84.489,62.849,43.866,65.226,97.569,81.332,114.86,71.834,32.175,115.411,71.37,77.413,35.988,54.79,37.1,63.69,22.16,22.653,67.887,40.985,340.02,22.46,73.86,61.855,30.272,42.389,74.124,23.038,81.28,65.872,49.031,50.667,124.435,78.534,109.36,158.272,68.473,35.801,41.141,51.618,12.35,109.603,57.115,31.193,22.67
120.137,18.787,157.919,15.098,88.863,84.498,63.097,44.125,65.658,97.598,81.653,114.73,77.224,32.235,115.129,71.9,77.662,36.252,54.46,37.84,63.665,22.26,22.753,68.234,40.677,339.04,23.51,74.82,61.985,30.466,42.525,73.784,23.057,81.447,66.263,49.207,50.677,125.507,79.142,109.604,158.289,68.511,35.874,41.645,51.118,12.68,110.253,57.508,31.154,22.855
